-43.1919493,-22.9567151,4,Botafogo
-43.1944198,-22.9576058,4,Botafogo
-43.191445,-22.9579812,4,Botafogo
-43.1913571,-22.9584675,4,Botafogo
-43.190575,-22.960658,4,Botafogo
-43.1903892,-22.9610351,4,Botafogo
-43.1905911,-22.9601218,4,Botafogo
-43.2000814,-22.9587154,4,Botafogo
-43.2015524,-22.9568804,4,Botafogo
-43.2026722,-22.9600267,4,Botafogo
-43.2039636,-22.9602299,4,Botafogo
-43.2040931,-22.9594824,6,Lagoa
-43.2045122,-22.9603236,6,Lagoa
-43.2032131,-22.9603409,4,Botafogo
-43.2029859,-22.9603024,4,Botafogo
-43.2010185,-22.959462,4,Botafogo
-43.2000617,-22.958967,4,Botafogo
-43.1991915,-22.9577291,4,Botafogo
-43.1985684,-22.9586714,4,Botafogo
-43.1983164,-22.9564734,4,Botafogo
-43.198062,-22.955895,4,Botafogo
-43.1993173,-22.9577021,4,Botafogo
-43.1993439,-22.9577378,4,Botafogo
-43.1989809,-22.9575087,4,Botafogo
-43.1979731,-22.959881,4,Botafogo
-43.1986475,-22.9585093,4,Botafogo
-43.1970048,-22.9585102,4,Botafogo
-43.1989575,-22.9578343,4,Botafogo
-43.19663,-22.958193,4,Botafogo
-43.1968324,-22.9574062,4,Botafogo
-43.1969436,-22.9582346,4,Botafogo
-43.1959639,-22.9580753,4,Botafogo
-43.1899752,-22.9558097,4,Botafogo
-43.1904492,-22.9547584,4,Botafogo
-43.1924578,-22.9554749,4,Botafogo
-43.1881116,-22.9570056,4,Botafogo
-43.1914445,-22.9539131,4,Botafogo
-43.1857614,-22.9469485,4,Botafogo
-43.185848,-22.9435563,4,Botafogo
-43.1884922,-22.9417997,4,Botafogo
-43.1865882,-22.9444069,4,Botafogo
-43.1871046,-22.9478172,4,Botafogo
-43.1825775,-22.9515271,4,Botafogo
-43.1815767,-22.950759,4,Botafogo
-43.1818671,-22.9510311,4,Botafogo
-43.1822267,-22.9517785,4,Botafogo
-43.1842111,-22.9575586,4,Botafogo
-43.1849615,-22.9560644,4,Botafogo
-43.1853044,-22.9580065,4,Botafogo
-43.1811408,-22.9543852,4,Botafogo
-43.1797706,-22.9539295,4,Botafogo
-43.1803508,-22.9558466,4,Botafogo
-43.1840666,-22.955674,4,Botafogo
-43.1815492,-22.9564097,4,Botafogo
-43.1781779,-22.955721,4,Botafogo
-43.1777876,-22.9560872,4,Botafogo
-43.1777032,-22.9564287,4,Botafogo
-43.2117528,-22.8975335,1,Portuária
-43.2143608,-22.8924338,1,Portuária
-43.212907,-22.8962668,1,Portuária
-43.2157626,-22.8900547,1,Portuária
-43.2181555,-22.8888323,7,São Cristóvão
-43.2167669,-22.8878674,1,Portuária
-43.2217485,-22.8886286,1,Portuária
